timestamp_us,frame_num,x,y,z,v,snr,noise,range_m,doppler_mps,azimuth_deg,power_snr
1762374451475,14,-0.2215123474597931,0.10100261867046356,-0.0694204568862915,0.0,157,532,0.2531569649244133,0.0,155.4885156530796,157
1762374451475,14,-0.24920137226581573,0.14908118546009064,-0.053897708654403687,0.0,130,518,0.2953497702649294,0.0,149.11062520654943,130
1762374451475,14,-0.07383744418621063,0.21006520092487335,-0.19404156506061554,0.0,130,518,0.2953497685367847,0.0,109.36645984380273,130
1762374451475,14,-0.05274102836847305,0.10882364958524704,-0.3151361644268036,0.0,139,504,0.3375425971815322,0.0,115.85699760703362,139
1762374451475,14,-0.035600192844867706,0.37323251366615295,-0.06024201214313507,0.0,132,495,0.3797354118530433,0.0,95.44858345218582,132
1762374451475,14,-0.29666829109191895,0.15031038224697113,0.18328583240509033,0.0,132,495,0.37973541092589325,0.0,153.13042540924292,132
1762374451475,14,-0.0817485973238945,1.2898585796356201,0.20096619427204132,0.0,142,477,1.307977599144661,0.0,93.62643893281907,142
1762374451475,14,-0.12657848000526428,1.2177945375442505,0.5691347718238831,0.0,209,481,1.3501703728685803,0.0,95.93405774203787,209
1762374451475,14,-0.1740453988313675,1.1719350814819336,0.7314038276672363,0.0,207,490,1.3923631692876397,0.0,98.44731841318071,207
1762374451475,14,-0.3138091266155243,1.1313892602920532,0.824277400970459,0.0,171,498,1.4345560497945042,0.0,105.50221561345448,171
1762374451475,14,0.5379585027694702,1.0111455917358398,-0.8637917041778564,0.0,171,498,1.4345559823845415,0.0,61.98573970083475,171
1762374451475,14,-0.32303881645202637,0.9378882050514221,1.0939829349517822,0.0,182,505,1.476748801954828,0.0,109.00535260123888,182
1762374451475,14,-0.37973541021347046,0.83729088306427,1.2091025114059448,0.0,168,521,1.5189416999084266,0.0,114.39565383152974,168
1762374451475,14,0.18986770510673523,1.1301921606063843,0.996894896030426,0.0,168,521,1.5189415719737673,0.0,80.46358994947987,168
1762374451475,14,-0.15426750481128693,1.3039343357086182,0.9918129444122314,0.0,130,596,1.6455200185911552,0.0,96.74725722262608,130
1762374451475,14,0.462802529335022,0.3202458620071411,-1.546283483505249,0.0,130,596,1.6455200407934016,0.0,34.682105117060864,130
1762374451475,14,-0.2109641134738922,1.3735771179199219,0.9576821327209473,0.0,127,620,1.6877129564531896,0.0,98.73167797323637,127
1762374451475,14,2.532888174057007,4.015814781188965,-0.43534013628959656,0.0,121,702,4.76778899421506,0.0,57.75920838920939,121
1762374451475,14,2.451139211654663,5.483602046966553,0.5709982514381409,0.0,115,682,6.033573886806411,0.0,65.9156258166165,115
1762374451475,14,-0.2215123474597931,0.10691533982753754,-0.059915266931056976,0.42954546213150024,154,492,0.253156965495729,0.42954546213150024,154.23521520819588,154
1762374451475,14,-0.2676607370376587,0.11832595616579056,0.03985200822353363,0.42954546213150024,119,487,0.29534976657099266,0.42954546213150024,156.15100595413816,119
1762374451475,14,-0.07383744418621063,0.206213116645813,-0.19813042879104614,0.42954546213150024,119,487,0.2953497663003227,0.42954546213150024,109.70060555675161,119
1762374451475,14,-0.04219282418489456,0.21924032270908356,0.25315696001052856,0.42954546213150024,124,478,0.3375425897809829,0.42954546213150024,100.89339575974522,124
1762374451475,14,-0.16877129673957825,1.1892476081848145,0.6165764331817627,0.42954546213150024,180,469,1.3501704048495529,0.42954546213150024,98.07715747477586,180
1762374451475,14,-0.1740453988313675,1.1422224044799805,0.7769887447357178,0.42954546213150024,183,474,1.3923632182718646,0.42954546213150024,98.66376584602006,183
1762374451475,14,-0.3138091266155243,1.14555823802948,0.8044695258140564,0.42954546213150024,147,479,1.4345560507097301,0.42954546213150024,105.31953534554958,147
1762374451475,14,-0.2768903970718384,0.9394683241844177,1.1052230596542358,0.42954546213150024,153,482,1.4767488059002956,0.42954546213150024,106.42187719014899,153
1762374451475,14,-0.37973541021347046,0.7925398945808411,1.2388968467712402,0.42954546213150024,142,494,1.5189416918407121,0.42954546213150024,115.60081825238744,142
1762374451475,14,0.18986770510673523,1.0689845085144043,1.0622645616531372,0.42954546213150024,142,494,1.5189416130419275,0.42954546213150024,79.9284418896815,142
1762374451475,14,2.6818814277648926,3.929499864578247,-0.3136214017868042,0.42954546213150024,114,641,4.767789378943814,0.42954546213150024,55.68648567256393,114
1762374451475,14,2.451139211654663,5.461397171020508,0.7543657422065735,0.42954546213150024,116,611,6.033573581846559,0.42954546213150024,65.82889674543244,116
1762374451475,14,-0.2452457845211029,2.5975873470306396,0.18872232735157013,-0.8590909242630005,122,565,2.615955205488053,-0.8590909242630005,95.39347383582368,122
1762374451475,14,-0.9414273500442505,4.199204921722412,-0.04415172338485718,-0.8590909242630005,114,564,4.303667831595153,-0.8590909242630005,102.63630124638142,114
1762374451475,14,2.532888174057007,3.9796712398529053,-0.6917437314987183,-0.8590909242630005,130,541,4.767789327314911,-0.8590909242630005,57.52501519555225,130
1762374451475,14,-0.21360118687152863,0.11117029190063477,-0.07812905311584473,-0.42954546213150024,148,498,0.2531569666728066,-0.42954546213150024,152.50494881366794,148
1762374451475,14,-0.2584310472011566,0.14214013516902924,0.015526075847446918,-0.42954546213150024,114,490,0.2953497642026772,-0.42954546213150024,151.18868553361492,114
1762374451475,14,-0.06460776180028915,0.16986677050590515,-0.23281452059745789,-0.42954546213150024,114,490,0.29534976486866027,-0.42954546213150024,110.82399851638185,114
1762374451475,14,-0.04219282418489456,0.08735749125480652,0.323300838470459,-0.42954546213150024,116,485,0.33754258671571036,-0.42954546213150024,115.7800937147671,116
1762374451475,14,-0.26370516419410706,0.03236693888902664,0.20819935202598572,-0.42954546213150024,116,485,0.33754259366741746,-0.42954546213150024,173.0025651108595,116
1762374451475,14,-0.12657848000526428,1.2470712661743164,0.5017482042312622,-0.42954546213150024,164,485,1.3501704021964607,-0.42954546213150024,95.79570712829614,164
1762374451475,14,-0.1740453988313675,1.1964101791381836,0.6906418204307556,-0.42954546213150024,166,490,1.3923631859998806,-0.42954546213150024,98.2769292620756,166
1762374451475,14,-0.3586390018463135,1.1143834590911865,0.8291433453559875,-0.42954546213150024,138,492,1.4345560688552668,-0.42954546213150024,107.8395918500666,138
1762374451475,14,0.5379585027694702,1.00477933883667,-0.8711888194084167,-0.42954546213150024,138,492,1.4345559694613719,-0.42954546213150024,61.83541921878814,138
1762374451475,14,-0.32303881645202637,0.9202251434326172,1.1088817119598389,-0.42954546213150024,159,496,1.4767488082471203,-0.42954546213150024,109.34327903015746,159
1762374451475,14,-0.37973541021347046,0.8486518263816833,1.201155662536621,-0.42954546213150024,147,511,1.5189416808537282,-0.42954546213150024,114.10647501582595,147
1762374451475,14,0.18986770510673523,1.0857185125350952,1.0451551675796509,-0.42954546213150024,147,511,1.51894165728061,-0.42954546213150024,80.08056655101372,147
1762374451475,14,-0.10284500569105148,1.3627573251724243,0.9165433645248413,-0.42954546213150024,131,567,1.645520088470879,-0.42954546213150024,94.31583505573819,131
1762374451475,14,-0.15822309255599976,1.4295098781585693,0.8830865025520325,-0.42954546213150024,132,587,1.6877128931665164,-0.42954546213150024,96.31598654797014,132
1762374451475,14,-0.2452457845211029,2.587602138519287,0.29561975598335266,-0.42954546213150024,112,699,2.6159551529455958,-0.42954546213150024,95.41416308706985,112
1762374451475,14,2.532888174057007,3.9979522228240967,-0.5767748951911926,-0.42954546213150024,125,680,4.76778918975921,-0.42954546213150024,57.643845038144036,125
1762374451475,14,2.451139211654663,5.500884532928467,0.3690437972545624,-0.42954546213150024,115,663,6.033573352816285,-0.42954546213150024,65.98272467883073,115
1762374451874,16,-0.21360118687152863,0.11929090321063995,-0.06505891680717468,0.0,149,544,0.25315696569096974,0.0,150.81773741049832,149
1762374451874,16,-0.12262289226055145,1.1701017618179321,0.5715162754058838,0.0,156,476,1.307977583817699,0.0,95.98257580400994,156
1762374451874,16,-0.12657848000526428,1.278634786605835,0.4147660434246063,0.0,179,481,1.3501703225508606,0.0,95.6535766461532,179
1762374451874,16,-0.3045794367790222,1.2310986518859863,0.5747197270393372,0.0,165,484,1.392363202843385,0.0,103.89619870251924,165
1762374451874,16,-0.9137383699417114,0.5879246592521667,-0.8706905841827393,0.0,165,484,1.392363209455418,0.0,147.24164492200777,165
1762374451874,16,-0.044829875230789185,1.308472990989685,0.5863785743713379,0.0,153,492,1.4345560701291753,0.0,91.96225550878631,153
1762374451874,16,-0.9862572550773621,0.7237139940261841,-0.7493234276771545,0.0,153,492,1.4345560001644775,0.0,143.72883833739783,153
1762374451874,16,-0.1384451985359192,1.279860496520996,0.7235862612724304,0.0,159,503,1.4767488077038813,0.0,96.17379922001149,159
1762374451874,16,-0.18986770510673523,1.3111023902893066,0.743064284324646,0.0,131,523,1.518941655859016,0.0,98.2400231613488,131
1762374451874,16,-0.19514180719852448,0.9292466640472412,1.2391775846481323,0.0,123,547,1.5611344509215122,0.0,101.85977957853424,123
1762374451874,16,-0.20041590929031372,1.036924123764038,1.2063499689102173,0.0,148,571,1.6033272974131525,0.0,100.9391978752696,148
1762374451874,16,-0.20569001138210297,1.2016565799713135,1.105191946029663,0.0,157,592,1.6455200255662514,0.0,99.71329953678854,157
1762374451874,16,-0.10284500569105148,1.2257487773895264,1.0930228233337402,0.0,157,592,1.6455199946509225,0.0,94.79610125116699,157
1762374451874,16,-0.15822309255599976,1.3197917938232422,1.0399471521377563,0.0,128,612,1.6877129510970121,0.0,96.83627156843303,128
1762374451874,16,-0.22942349314689636,0.08723614364862442,-0.061993248760700226,0.42954546213150024,135,517,0.2531569609122244,0.42954546213150024,159.18116031718307,135
1762374451874,16,-0.12657848000526428,1.2685554027557373,0.4446406066417694,0.42954546213150024,140,483,1.3501704301813067,0.42954546213150024,95.6982030190688,140
1762374451874,16,-0.3045794367790222,1.20173978805542,0.6338202953338623,0.42954546213150024,127,484,1.3923632134903652,0.42954546213150024,104.22206692210547,127
1762374451874,16,-0.8702269792556763,0.6761584281921387,-0.8509935736656189,0.42954546213150024,127,484,1.392363198975003,0.42954546213150024,142.15311898760487,127
1762374451874,16,-0.08965975046157837,1.3343188762664795,0.5191389322280884,0.42954546213150024,112,486,1.4345560168110525,0.42954546213150024,93.84421937583394,112
1762374451874,16,-0.9862572550773621,0.7009549736976624,-0.7706553339958191,0.42954546213150024,112,486,1.4345559912950177,0.42954546213150024,144.59774488461687,112
1762374451874,16,-0.1384451985359192,1.2758275270462036,0.7306737303733826,0.42954546213150024,118,492,1.4767488114179188,0.42954546213150024,96.1931635601346,118
1762374451874,16,-0.20041590929031372,1.0037091970443726,1.2341229915618896,0.42954546213150024,125,538,1.6033272427142846,0.42954546213150024,101.29204154093789,125
1762374451874,16,-0.20569001138210297,1.1665139198303223,1.1422228813171387,0.42954546213150024,141,553,1.6455200444068432,0.42954546213150024,100.000101652605,141
1762374451874,16,-0.15822309255599976,1.2968850135803223,1.068377137184143,0.42954546213150024,113,568,1.6877129473713834,0.42954546213150024,96.95584726868604,113
1762374451874,16,-0.32172027230262756,2.5462560653686523,0.19320598244667053,-0.8590909242630005,131,559,2.5737623114208334,-0.8590909242630005,97.20118109228329,131
1762374451874,16,-0.21360118687152863,0.11644282937049866,-0.07002892345190048,-0.42954546213150024,141,510,0.2531569664547371,-0.42954546213150024,151.4033742748196,141
1762374451874,16,-0.12262289226055145,1.1548293828964233,0.601779043674469,-0.42954546213150024,119,478,1.3079775589485605,-0.42954546213150024,96.0611089836192,119
1762374451874,16,-0.12657848000526428,1.2815710306167603,0.40560272336006165,-0.42954546213150024,138,479,1.3501703549232766,-0.42954546213150024,95.64070720371046,138
1762374451874,16,-0.9137383699417114,0.5971934199333191,-0.8643596172332764,-0.42954546213150024,123,481,1.3923632203627923,-0.42954546213150024,146.83251067252422,123
